note,start_date,end_date,ema_fast,ema_slow,total_trades,win_rate,avg_win,avg_loss,profit_factor,max_drawdown,final_equity,pnl_percent
sideways_low,2019-09-04 21:00:00+07:00,2019-09-25 00:00:00+07:00,60,63,1,0.0,,-2.387846,0.0,0.2388,997.6122,-0.2388
sideways_low,2019-09-04 21:00:00+07:00,2019-09-25 00:00:00+07:00,61,62,1,0.0,,-2.387846,0.0,0.2388,997.6122,-0.2388
sideways_low,2019-09-04 21:00:00+07:00,2019-09-25 00:00:00+07:00,59,64,1,0.0,,-2.387846,0.0,0.2388,997.6122,-0.2388
sideways_low,2019-09-04 21:00:00+07:00,2019-09-25 00:00:00+07:00,58,65,1,0.0,,-2.387846,0.0,0.2388,997.6122,-0.2388
sideways_low,2019-09-04 21:00:00+07:00,2019-09-25 00:00:00+07:00,70,94,1,0.0,,-1.581253,0.0,0.1581,998.4187,-0.1581
bear_low,2019-09-28 06:00:00+07:00,2019-10-01 08:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
bear_low,2019-09-28 06:00:00+07:00,2019-10-01 08:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
bear_low,2019-09-28 06:00:00+07:00,2019-10-01 08:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
bear_low,2019-09-28 06:00:00+07:00,2019-10-01 08:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
bear_low,2019-09-28 06:00:00+07:00,2019-10-01 08:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_low,2019-10-01 09:00:00+07:00,2019-10-24 04:00:00+07:00,60,63,3,33.33,0.453825,-2.208671,0.1027,0.4415,996.0365,-0.3964
sideways_low,2019-10-01 09:00:00+07:00,2019-10-24 04:00:00+07:00,61,62,3,33.33,0.453825,-2.208671,0.1027,0.4415,996.0365,-0.3964
sideways_low,2019-10-01 09:00:00+07:00,2019-10-24 04:00:00+07:00,59,64,3,33.33,0.453825,-2.208671,0.1027,0.4415,996.0365,-0.3964
sideways_low,2019-10-01 09:00:00+07:00,2019-10-24 04:00:00+07:00,58,65,3,33.33,0.453825,-2.208671,0.1027,0.4415,996.0365,-0.3964
sideways_low,2019-10-01 09:00:00+07:00,2019-10-24 04:00:00+07:00,70,94,2,50.0,1.121325,-3.259754,0.344,0.3256,997.8616,-0.2138
bull_high,2019-10-26 10:00:00+07:00,2019-10-29 04:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
bull_high,2019-10-26 10:00:00+07:00,2019-10-29 04:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
bull_high,2019-10-26 10:00:00+07:00,2019-10-29 04:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
bull_high,2019-10-26 10:00:00+07:00,2019-10-29 04:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
bull_high,2019-10-26 10:00:00+07:00,2019-10-29 04:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_low,2019-10-30 17:00:00+07:00,2019-11-19 18:00:00+07:00,60,63,3,0.0,,-0.819285,0.0,0.2458,997.5421,-0.2458
sideways_low,2019-10-30 17:00:00+07:00,2019-11-19 18:00:00+07:00,61,62,3,0.0,,-0.819285,0.0,0.2458,997.5421,-0.2458
sideways_low,2019-10-30 17:00:00+07:00,2019-11-19 18:00:00+07:00,59,64,3,0.0,,-0.819285,0.0,0.2458,997.5421,-0.2458
sideways_low,2019-10-30 17:00:00+07:00,2019-11-19 18:00:00+07:00,58,65,3,0.0,,-0.819285,0.0,0.2458,997.5421,-0.2458
sideways_low,2019-10-30 17:00:00+07:00,2019-11-19 18:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_low,2019-11-28 11:00:00+07:00,2019-12-05 02:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
sideways_low,2019-11-28 11:00:00+07:00,2019-12-05 02:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
sideways_low,2019-11-28 11:00:00+07:00,2019-12-05 02:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
sideways_low,2019-11-28 11:00:00+07:00,2019-12-05 02:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
sideways_low,2019-11-28 11:00:00+07:00,2019-12-05 02:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_low,2019-12-05 14:00:00+07:00,2019-12-18 03:00:00+07:00,60,63,1,100.0,0.00312,,inf,0.0,1000.0031,0.0003
sideways_low,2019-12-05 14:00:00+07:00,2019-12-18 03:00:00+07:00,61,62,1,100.0,0.00312,,inf,0.0,1000.0031,0.0003
sideways_low,2019-12-05 14:00:00+07:00,2019-12-18 03:00:00+07:00,59,64,1,100.0,0.00312,,inf,0.0,1000.0031,0.0003
sideways_low,2019-12-05 14:00:00+07:00,2019-12-18 03:00:00+07:00,58,65,1,100.0,0.00312,,inf,0.0,1000.0031,0.0003
sideways_low,2019-12-05 14:00:00+07:00,2019-12-18 03:00:00+07:00,70,94,1,0.0,,-1.214305,0.0,0.1214,998.7857,-0.1214
sideways_low,2019-12-19 22:00:00+07:00,2020-01-07 18:00:00+07:00,60,63,1,0.0,,-0.857457,0.0,0.0857,999.1425,-0.0857
sideways_low,2019-12-19 22:00:00+07:00,2020-01-07 18:00:00+07:00,61,62,1,0.0,,-0.857457,0.0,0.0857,999.1425,-0.0857
sideways_low,2019-12-19 22:00:00+07:00,2020-01-07 18:00:00+07:00,59,64,1,0.0,,-0.857457,0.0,0.0857,999.1425,-0.0857
sideways_low,2019-12-19 22:00:00+07:00,2020-01-07 18:00:00+07:00,58,65,1,0.0,,-0.857457,0.0,0.0857,999.1425,-0.0857
sideways_low,2019-12-19 22:00:00+07:00,2020-01-07 18:00:00+07:00,70,94,2,0.0,,-1.489635,0.0,0.2979,997.0207,-0.2979
sideways_low,2020-01-09 16:00:00+07:00,2020-01-14 21:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
sideways_low,2020-01-09 16:00:00+07:00,2020-01-14 21:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
sideways_low,2020-01-09 16:00:00+07:00,2020-01-14 21:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
sideways_low,2020-01-09 16:00:00+07:00,2020-01-14 21:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
sideways_low,2020-01-09 16:00:00+07:00,2020-01-14 21:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_low,2020-01-18 13:00:00+07:00,2020-01-29 11:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
sideways_low,2020-01-18 13:00:00+07:00,2020-01-29 11:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
sideways_low,2020-01-18 13:00:00+07:00,2020-01-29 11:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
sideways_low,2020-01-18 13:00:00+07:00,2020-01-29 11:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
sideways_low,2020-01-18 13:00:00+07:00,2020-01-29 11:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_low,2020-01-31 19:00:00+07:00,2020-02-20 03:00:00+07:00,60,63,2,50.0,3.461152,-5.239288,0.6606,0.5221,998.2219,-0.1778
sideways_low,2020-01-31 19:00:00+07:00,2020-02-20 03:00:00+07:00,61,62,2,50.0,3.461152,-5.116445,0.6765,0.5099,998.3447,-0.1655
sideways_low,2020-01-31 19:00:00+07:00,2020-02-20 03:00:00+07:00,59,64,2,50.0,3.461152,-5.239288,0.6606,0.5221,998.2219,-0.1778
sideways_low,2020-01-31 19:00:00+07:00,2020-02-20 03:00:00+07:00,58,65,2,50.0,3.461152,-5.239288,0.6606,0.5221,998.2219,-0.1778
sideways_low,2020-01-31 19:00:00+07:00,2020-02-20 03:00:00+07:00,70,94,2,50.0,5.434851,-4.920562,1.1045,0.4894,1000.5143,0.0514
sideways_low,2020-02-20 10:00:00+07:00,2020-02-26 21:00:00+07:00,60,63,1,0.0,,-2.348566,0.0,0.2349,997.6514,-0.2349
sideways_low,2020-02-20 10:00:00+07:00,2020-02-26 21:00:00+07:00,61,62,1,0.0,,-2.348566,0.0,0.2349,997.6514,-0.2349
sideways_low,2020-02-20 10:00:00+07:00,2020-02-26 21:00:00+07:00,59,64,1,0.0,,-2.348566,0.0,0.2349,997.6514,-0.2349
sideways_low,2020-02-20 10:00:00+07:00,2020-02-26 21:00:00+07:00,58,65,1,0.0,,-2.348566,0.0,0.2349,997.6514,-0.2349
sideways_low,2020-02-20 10:00:00+07:00,2020-02-26 21:00:00+07:00,70,94,1,0.0,,-2.623086,0.0,0.2623,997.3769,-0.2623
bear_low,2020-02-27 14:00:00+07:00,2020-03-02 12:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
bear_low,2020-02-27 14:00:00+07:00,2020-03-02 12:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
bear_low,2020-02-27 14:00:00+07:00,2020-03-02 12:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
bear_low,2020-02-27 14:00:00+07:00,2020-03-02 12:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
bear_low,2020-02-27 14:00:00+07:00,2020-03-02 12:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_low,2020-03-02 13:00:00+07:00,2020-03-09 05:00:00+07:00,60,63,1,0.0,,-1.664074,0.0,0.1664,998.3359,-0.1664
sideways_low,2020-03-02 13:00:00+07:00,2020-03-09 05:00:00+07:00,61,62,1,0.0,,-1.664074,0.0,0.1664,998.3359,-0.1664
sideways_low,2020-03-02 13:00:00+07:00,2020-03-09 05:00:00+07:00,59,64,1,0.0,,-1.664074,0.0,0.1664,998.3359,-0.1664
sideways_low,2020-03-02 13:00:00+07:00,2020-03-09 05:00:00+07:00,58,65,1,0.0,,-1.664074,0.0,0.1664,998.3359,-0.1664
sideways_low,2020-03-02 13:00:00+07:00,2020-03-09 05:00:00+07:00,70,94,1,0.0,,-2.033623,0.0,0.2034,997.9664,-0.2034
bear_high,2020-03-12 08:00:00+07:00,2020-03-19 23:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
bear_high,2020-03-12 08:00:00+07:00,2020-03-19 23:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
bear_high,2020-03-12 08:00:00+07:00,2020-03-19 23:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
bear_high,2020-03-12 08:00:00+07:00,2020-03-19 23:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
bear_high,2020-03-12 08:00:00+07:00,2020-03-19 23:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_high,2020-03-21 14:00:00+07:00,2020-03-24 13:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
sideways_high,2020-03-21 14:00:00+07:00,2020-03-24 13:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
sideways_high,2020-03-21 14:00:00+07:00,2020-03-24 13:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
sideways_high,2020-03-21 14:00:00+07:00,2020-03-24 13:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
sideways_high,2020-03-21 14:00:00+07:00,2020-03-24 13:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
bull_high,2020-03-24 14:00:00+07:00,2020-03-26 20:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
bull_high,2020-03-24 14:00:00+07:00,2020-03-26 20:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
bull_high,2020-03-24 14:00:00+07:00,2020-03-26 20:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
bull_high,2020-03-24 14:00:00+07:00,2020-03-26 20:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
bull_high,2020-03-24 14:00:00+07:00,2020-03-26 20:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
bull_low,2020-04-07 01:00:00+07:00,2020-04-09 11:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
bull_low,2020-04-07 01:00:00+07:00,2020-04-09 11:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
bull_low,2020-04-07 01:00:00+07:00,2020-04-09 11:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
bull_low,2020-04-07 01:00:00+07:00,2020-04-09 11:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
bull_low,2020-04-07 01:00:00+07:00,2020-04-09 11:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_low,2020-04-09 12:00:00+07:00,2020-04-13 06:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
sideways_low,2020-04-09 12:00:00+07:00,2020-04-13 06:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
sideways_low,2020-04-09 12:00:00+07:00,2020-04-13 06:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
sideways_low,2020-04-09 12:00:00+07:00,2020-04-13 06:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
sideways_low,2020-04-09 12:00:00+07:00,2020-04-13 06:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_low,2020-04-14 00:00:00+07:00,2020-04-16 14:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
sideways_low,2020-04-14 00:00:00+07:00,2020-04-16 14:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
sideways_low,2020-04-14 00:00:00+07:00,2020-04-16 14:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
sideways_low,2020-04-14 00:00:00+07:00,2020-04-16 14:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
sideways_low,2020-04-14 00:00:00+07:00,2020-04-16 14:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_low,2020-04-17 09:00:00+07:00,2020-04-24 11:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
sideways_low,2020-04-17 09:00:00+07:00,2020-04-24 11:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
sideways_low,2020-04-17 09:00:00+07:00,2020-04-24 11:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
sideways_low,2020-04-17 09:00:00+07:00,2020-04-24 11:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
sideways_low,2020-04-17 09:00:00+07:00,2020-04-24 11:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_low,2020-04-25 07:00:00+07:00,2020-04-29 21:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
sideways_low,2020-04-25 07:00:00+07:00,2020-04-29 21:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
sideways_low,2020-04-25 07:00:00+07:00,2020-04-29 21:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
sideways_low,2020-04-25 07:00:00+07:00,2020-04-29 21:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
sideways_low,2020-04-25 07:00:00+07:00,2020-04-29 21:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
bull_high,2020-04-30 00:00:00+07:00,2020-05-02 06:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
bull_high,2020-04-30 00:00:00+07:00,2020-05-02 06:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
bull_high,2020-04-30 00:00:00+07:00,2020-05-02 06:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
bull_high,2020-04-30 00:00:00+07:00,2020-05-02 06:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
bull_high,2020-04-30 00:00:00+07:00,2020-05-02 06:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
bull_low,2020-05-02 07:00:00+07:00,2020-05-04 11:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
bull_low,2020-05-02 07:00:00+07:00,2020-05-04 11:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
bull_low,2020-05-02 07:00:00+07:00,2020-05-04 11:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
bull_low,2020-05-02 07:00:00+07:00,2020-05-04 11:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
bull_low,2020-05-02 07:00:00+07:00,2020-05-04 11:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_low,2020-05-04 13:00:00+07:00,2020-05-07 00:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
sideways_low,2020-05-04 13:00:00+07:00,2020-05-07 00:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
sideways_low,2020-05-04 13:00:00+07:00,2020-05-07 00:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
sideways_low,2020-05-04 13:00:00+07:00,2020-05-07 00:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
sideways_low,2020-05-04 13:00:00+07:00,2020-05-07 00:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_low,2020-05-16 17:00:00+07:00,2020-05-22 00:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
sideways_low,2020-05-16 17:00:00+07:00,2020-05-22 00:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
sideways_low,2020-05-16 17:00:00+07:00,2020-05-22 00:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
sideways_low,2020-05-16 17:00:00+07:00,2020-05-22 00:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
sideways_low,2020-05-16 17:00:00+07:00,2020-05-22 00:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_low,2020-05-22 09:00:00+07:00,2020-06-02 18:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
sideways_low,2020-05-22 09:00:00+07:00,2020-06-02 18:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
sideways_low,2020-05-22 09:00:00+07:00,2020-06-02 18:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
sideways_low,2020-05-22 09:00:00+07:00,2020-06-02 18:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
sideways_low,2020-05-22 09:00:00+07:00,2020-06-02 18:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_low,2020-06-03 02:00:00+07:00,2020-07-27 17:00:00+07:00,60,63,6,0.0,,-1.358579,0.0,0.8151,991.8485,-0.8151
sideways_low,2020-06-03 02:00:00+07:00,2020-07-27 17:00:00+07:00,61,62,6,0.0,,-1.358579,0.0,0.8151,991.8485,-0.8151
sideways_low,2020-06-03 02:00:00+07:00,2020-07-27 17:00:00+07:00,59,64,6,0.0,,-1.344033,0.0,0.8064,991.9358,-0.8064
sideways_low,2020-06-03 02:00:00+07:00,2020-07-27 17:00:00+07:00,58,65,6,0.0,,-1.344033,0.0,0.8064,991.9358,-0.8064
sideways_low,2020-06-03 02:00:00+07:00,2020-07-27 17:00:00+07:00,70,94,6,0.0,,-1.849163,0.0,1.1095,988.905,-1.1095
bull_low,2020-07-29 10:00:00+07:00,2020-08-02 10:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
bull_low,2020-07-29 10:00:00+07:00,2020-08-02 10:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
bull_low,2020-07-29 10:00:00+07:00,2020-08-02 10:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
bull_low,2020-07-29 10:00:00+07:00,2020-08-02 10:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
bull_low,2020-07-29 10:00:00+07:00,2020-08-02 10:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_low,2020-08-03 11:00:00+07:00,2020-09-03 21:00:00+07:00,60,63,4,25.0,0.45858,-0.992529,0.154,0.2532,997.481,-0.2519
sideways_low,2020-08-03 11:00:00+07:00,2020-09-03 21:00:00+07:00,61,62,4,25.0,0.45858,-0.992529,0.154,0.2532,997.481,-0.2519
sideways_low,2020-08-03 11:00:00+07:00,2020-09-03 21:00:00+07:00,59,64,4,25.0,0.45858,-0.992529,0.154,0.2532,997.481,-0.2519
sideways_low,2020-08-03 11:00:00+07:00,2020-09-03 21:00:00+07:00,58,65,4,25.0,0.45858,-0.992529,0.154,0.2532,997.481,-0.2519
sideways_low,2020-08-03 11:00:00+07:00,2020-09-03 21:00:00+07:00,70,94,2,0.0,,-0.874054,0.0,0.1748,998.2519,-0.1748
sideways_low,2020-09-09 14:00:00+07:00,2020-10-21 21:00:00+07:00,60,63,4,75.0,2.350973,-0.510443,13.8173,0.0509,1006.5425,0.6542
sideways_low,2020-09-09 14:00:00+07:00,2020-10-21 21:00:00+07:00,61,62,4,75.0,2.350973,-0.510443,13.8173,0.0509,1006.5425,0.6542
sideways_low,2020-09-09 14:00:00+07:00,2020-10-21 21:00:00+07:00,59,64,4,75.0,2.350973,-0.510443,13.8173,0.0509,1006.5425,0.6542
sideways_low,2020-09-09 14:00:00+07:00,2020-10-21 21:00:00+07:00,58,65,4,75.0,2.350973,-0.510443,13.8173,0.0509,1006.5425,0.6542
sideways_low,2020-09-09 14:00:00+07:00,2020-10-21 21:00:00+07:00,70,94,3,33.33,0.580676,-0.993792,0.2922,0.1986,998.5931,-0.1407
bull_low,2020-10-22 12:00:00+07:00,2020-10-25 20:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
bull_low,2020-10-22 12:00:00+07:00,2020-10-25 20:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
bull_low,2020-10-22 12:00:00+07:00,2020-10-25 20:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
bull_low,2020-10-22 12:00:00+07:00,2020-10-25 20:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
bull_low,2020-10-22 12:00:00+07:00,2020-10-25 20:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_low,2020-10-25 21:00:00+07:00,2020-10-28 05:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
sideways_low,2020-10-25 21:00:00+07:00,2020-10-28 05:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
sideways_low,2020-10-25 21:00:00+07:00,2020-10-28 05:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
sideways_low,2020-10-25 21:00:00+07:00,2020-10-28 05:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
sideways_low,2020-10-25 21:00:00+07:00,2020-10-28 05:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_low,2020-10-29 00:00:00+07:00,2020-11-05 20:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
sideways_low,2020-10-29 00:00:00+07:00,2020-11-05 20:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
sideways_low,2020-10-29 00:00:00+07:00,2020-11-05 20:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
sideways_low,2020-10-29 00:00:00+07:00,2020-11-05 20:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
sideways_low,2020-10-29 00:00:00+07:00,2020-11-05 20:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-10 08:00:00+07:00,2020-11-13 06:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-10 08:00:00+07:00,2020-11-13 06:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-10 08:00:00+07:00,2020-11-13 06:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-10 08:00:00+07:00,2020-11-13 06:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-10 08:00:00+07:00,2020-11-13 06:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-14 09:00:00+07:00,2020-11-17 19:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-14 09:00:00+07:00,2020-11-17 19:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-14 09:00:00+07:00,2020-11-17 19:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-14 09:00:00+07:00,2020-11-17 19:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-14 09:00:00+07:00,2020-11-17 19:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
bull_low,2020-11-20 01:00:00+07:00,2020-11-22 17:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
bull_low,2020-11-20 01:00:00+07:00,2020-11-22 17:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
bull_low,2020-11-20 01:00:00+07:00,2020-11-22 17:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
bull_low,2020-11-20 01:00:00+07:00,2020-11-22 17:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
bull_low,2020-11-20 01:00:00+07:00,2020-11-22 17:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-22 21:00:00+07:00,2020-11-25 05:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-22 21:00:00+07:00,2020-11-25 05:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-22 21:00:00+07:00,2020-11-25 05:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-22 21:00:00+07:00,2020-11-25 05:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-22 21:00:00+07:00,2020-11-25 05:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-28 17:00:00+07:00,2020-11-30 21:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-28 17:00:00+07:00,2020-11-30 21:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-28 17:00:00+07:00,2020-11-30 21:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-28 17:00:00+07:00,2020-11-30 21:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-28 17:00:00+07:00,2020-11-30 21:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_low,2020-12-03 06:00:00+07:00,2020-12-17 04:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
sideways_low,2020-12-03 06:00:00+07:00,2020-12-17 04:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
sideways_low,2020-12-03 06:00:00+07:00,2020-12-17 04:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
sideways_low,2020-12-03 06:00:00+07:00,2020-12-17 04:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
sideways_low,2020-12-03 06:00:00+07:00,2020-12-17 04:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
bull_high,2020-12-27 13:00:00+07:00,2020-12-29 18:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
bull_high,2020-12-27 13:00:00+07:00,2020-12-29 18:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
bull_high,2020-12-27 13:00:00+07:00,2020-12-29 18:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
bull_high,2020-12-27 13:00:00+07:00,2020-12-29 18:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
bull_high,2020-12-27 13:00:00+07:00,2020-12-29 18:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
bull_high,2021-01-02 23:00:00+07:00,2021-01-11 11:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
bull_high,2021-01-02 23:00:00+07:00,2021-01-11 11:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
bull_high,2021-01-02 23:00:00+07:00,2021-01-11 11:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
bull_high,2021-01-02 23:00:00+07:00,2021-01-11 11:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
