ema_fast,ema_slow,total_trades,win_rate,avg_win,avg_loss,profit_factor,max_drawdown,final_equity,pnl_percent
34,50,294,31.97,9.090948,-2.292969,1.8634,5.7246,1395.9553,39.5955
34,51,291,31.62,9.27665,-2.30469,1.8609,5.6353,1394.8184,39.4818
34,52,290,30.69,9.526043,-2.256815,1.869,5.5453,1394.1981,39.4198
34,53,287,31.71,9.385835,-2.344383,1.8588,5.6344,1394.6118,39.4612
34,54,278,30.58,10.033333,-2.322578,1.9026,5.5486,1404.5756,40.4576
34,55,273,31.5,9.806069,-2.358868,1.9118,5.732,1402.2135,40.2214
34,56,268,32.46,9.711676,-2.4088,1.9379,5.5733,1408.9229,40.8923
34,57,267,31.84,9.81243,-2.39499,1.9135,5.7094,1398.1684,39.8168
34,58,268,32.09,9.700948,-2.419203,1.8948,5.8458,1393.9866,39.3987
34,59,264,33.33,9.454077,-2.456438,1.9243,5.7673,1399.6258,39.9626
34,60,264,33.33,9.426882,-2.465061,1.9121,5.7727,1395.7149,39.5715
34,61,257,33.46,9.683984,-2.498298,1.9495,5.5368,1405.6136,40.5614
34,62,258,33.33,9.549412,-2.494618,1.914,5.6869,1392.1752,39.2175
34,63,257,32.68,9.787706,-2.524987,1.8822,5.7007,1385.3446,38.5345
34,64,253,32.41,10.136811,-2.551414,1.9052,5.5142,1394.9267,39.4927
34,65,254,31.89,10.23217,-2.56378,1.8686,5.3881,1385.2718,38.5272
34,66,248,32.66,10.248991,-2.635712,1.886,5.4199,1390.0044,39.0004
34,67,248,32.26,10.302698,-2.628262,1.8667,5.6245,1382.6678,38.2668
34,68,245,33.06,10.196848,-2.656851,1.8956,5.3698,1390.2212,39.0221
34,69,243,34.57,9.97906,-2.765567,1.9063,5.5777,1398.5159,39.8516
34,70,245,33.88,10.088483,-2.772656,1.8642,5.6664,1388.1739,38.8174
34,71,242,34.71,10.135783,-2.849682,1.891,5.4975,1401.1561,40.1156
34,72,244,33.61,10.247252,-2.764795,1.876,5.5379,1392.3778,39.2378
34,73,243,33.33,10.442051,-2.802436,1.863,5.8056,1391.8115,39.1812
34,74,240,32.5,10.799077,-2.748671,1.8917,5.9615,1397.0433,39.7043
34,75,237,32.07,10.900402,-2.754447,1.8681,5.5806,1384.9647,38.4965
34,76,235,31.91,10.990324,-2.825162,1.8235,5.5439,1372.2484,37.2248
34,77,232,32.33,11.026687,-2.874956,1.8322,5.2742,1375.6334,37.5633
34,78,234,31.2,11.356916,-2.811665,1.8314,5.2485,1376.3768,37.6377
34,79,231,31.17,11.556382,-2.82084,1.8551,5.2663,1383.546,38.3546
34,80,232,31.9,11.235883,-2.861034,1.8393,5.2884,1379.412,37.9412
34,81,229,32.31,11.45413,-2.883502,1.8965,5.2053,1400.6628,40.0663
34,82,230,31.74,11.665404,-2.833529,1.9142,5.1671,1406.7104,40.671
34,83,225,32.44,11.712337,-2.905077,1.9363,5.0782,1413.4289,41.3429
34,84,227,32.6,11.385129,-2.862838,1.9235,5.2039,1404.4853,40.4485
34,85,225,32.44,11.537605,-2.906031,1.9068,5.34,1400.5285,40.0528
34,86,221,32.58,11.86504,-2.90913,1.9708,5.2579,1420.8225,42.0823
34,87,219,32.88,11.814553,-2.912613,1.9868,5.237,1422.4938,42.2494
34,88,219,33.33,11.689765,-2.937754,1.9896,5.0727,1424.4408,42.4441
34,89,217,33.64,11.715035,-2.963068,2.0043,5.0625,1428.5157,42.8516
34,90,215,32.09,12.313559,-2.945433,1.9757,5.3394,1419.6023,41.9602
34,91,213,32.39,12.377555,-3.049611,1.9448,5.4018,1414.9073,41.4907
34,92,210,31.9,12.674766,-3.058052,1.9419,5.3689,1411.9078,41.1908
34,93,210,30.95,13.047153,-3.059348,1.9118,5.3891,1404.4595,40.4459
34,94,213,30.05,13.16042,-3.024908,1.8688,5.5028,1391.5556,39.1556
34,95,210,30.95,12.979121,-3.03757,1.9154,5.4415,1403.1952,40.3195
34,96,206,32.52,12.687171,-3.112527,1.9648,5.3444,1417.3993,41.7399
34,97,207,32.37,12.537926,-3.063067,1.9589,5.2394,1411.2116,41.1212
34,98,208,30.29,13.674077,-2.963853,2.0045,5.0436,1431.7081,43.1708
34,99,209,29.67,13.893847,-2.889215,2.0282,4.9753,1436.7039,43.6704
34,100,207,29.47,14.085081,-2.927332,2.0103,4.9895,1431.7994,43.1799
35,36,328,32.93,8.577319,-2.247727,1.8733,5.019,1431.8505,43.1851
35,37,325,31.69,9.00542,-2.208484,1.8919,5.293,1437.2748,43.7275
35,38,323,32.2,8.947564,-2.214526,1.9187,4.7951,1445.5654,44.5565
35,39,320,32.81,8.67172,-2.228392,1.9005,4.9297,1431.4264,43.1426
35,40,314,33.44,8.415377,-2.195681,1.9255,4.7699,1424.7173,42.4717
35,41,313,33.55,8.313682,-2.175337,1.9293,4.9197,1420.4665,42.0467
35,42,313,32.59,8.479718,-2.173317,1.8861,4.723,1406.3614,40.6361
35,43,309,33.33,8.329988,-2.261799,1.8415,5.376,1392.0582,39.2058
35,44,308,32.14,8.763012,-2.221727,1.8683,5.3167,1403.1973,40.3197
35,45,306,31.7,8.923263,-2.154339,1.9224,5.1018,1415.2998,41.53
35,46,300,32.33,8.871694,-2.219306,1.9101,5.5432,1410.0351,41.0035
35,47,295,32.88,8.989635,-2.265545,1.9439,5.3514,1423.4166,42.3417
35,48,293,33.45,8.711394,-2.32101,1.8863,5.6163,1401.1196,40.112
35,49,294,31.63,9.175374,-2.286051,1.8571,5.813,1393.8136,39.3814
35,50,291,31.96,9.15484,-2.304037,1.8663,5.5573,1395.2007,39.5201
35,51,291,30.93,9.449601,-2.284795,1.8519,5.7255,1391.2204,39.122
35,52,283,30.74,9.810951,-2.308887,1.8861,5.7013,1401.0109,40.1011
35,53,277,30.69,9.993641,-2.330015,1.8988,5.6329,1402.0966,40.2097
35,54,274,32.12,9.614868,-2.381672,1.91,5.7246,1403.1174,40.3117
35,55,269,32.34,9.641915,-2.396873,1.9229,5.5959,1402.6158,40.2616
35,56,267,32.21,9.735409,-2.403287,1.9247,5.7363,1402.2502,40.225
35,57,267,32.58,9.503462,-2.423326,1.8955,5.9297,1390.6026,39.0603
35,58,263,32.7,9.684931,-2.490399,1.8895,5.753,1392.1034,39.2103
35,59,261,33.33,9.59747,-2.485692,1.9305,5.5621,1402.4694,40.2469
35,60,258,33.72,9.608609,-2.545026,1.9208,5.6376,1400.7495,40.0749
35,61,258,33.33,9.584964,-2.529092,1.8949,5.6513,1389.303,38.9303
35,62,255,32.55,9.895712,-2.532989,1.8852,5.5873,1385.6699,38.567
35,63,251,32.67,10.125725,-2.558003,1.9207,5.4514,1398.007,39.8007
35,64,252,32.54,10.115438,-2.597667,1.8783,5.4312,1387.8624,38.7862
35,65,249,32.93,10.076888,-2.656693,1.8624,5.2123,1382.6371,38.2637
35,66,247,32.39,10.354506,-2.61933,1.8937,5.1805,1390.9323,39.0932
35,67,245,33.88,9.949781,-2.693372,1.8927,5.4838,1389.5056,38.9506
35,68,242,34.3,10.119446,-2.783429,1.8978,5.4166,1397.3488,39.7349
35,69,240,35.0,10.039304,-2.862653,1.8884,5.5067,1396.7277,39.6728
35,70,240,35.42,9.926715,-2.868353,1.8978,5.6682,1399.176,39.9176
35,71,239,34.31,10.266995,-2.82878,1.8957,5.5573,1397.7751,39.7775
35,72,241,32.78,10.687491,-2.771505,1.8805,5.7596,1395.3279,39.5328
35,73,239,31.38,11.122484,-2.73733,1.8582,5.754,1385.2643,38.5264
35,74,233,32.62,10.893528,-2.833587,1.861,5.5499,1383.0349,38.3035
35,75,234,32.05,11.004732,-2.852979,1.8195,5.4435,1371.7312,37.1731
35,76,235,31.49,11.179064,-2.842303,1.8078,5.2324,1369.6398,36.964
35,77,229,32.31,11.248046,-2.870794,1.8706,5.0699,1387.3823,38.7382
35,78,232,32.33,11.161744,-2.858194,1.8655,5.1735,1388.3944,38.8394
35,79,232,32.33,11.018998,-2.85545,1.8434,5.3889,1378.1192,37.8119
35,80,229,32.31,11.415841,-2.851448,1.9114,5.1885,1402.7979,40.2798
35,81,226,32.74,11.503999,-2.877513,1.9463,5.121,1413.9139,41.3914
35,82,227,32.16,11.611631,-2.886124,1.9071,5.2623,1403.186,40.3186
35,83,226,32.3,11.528099,-2.861847,1.922,5.4328,1403.6887,40.3689
35,84,222,32.43,11.921727,-2.882056,1.9855,5.2498,1426.0559,42.6056
35,85,222,32.43,11.793916,-2.844833,1.99,5.2144,1422.437,42.2437
35,86,220,33.18,11.659474,-2.946301,1.9652,5.3287,1418.0354,41.8035
35,87,217,33.64,11.672292,-2.970659,1.9919,5.0854,1424.3024,42.4302
35,88,214,33.64,11.857225,-3.004177,2.0013,5.2269,1427.1271,42.7127
35,89,212,32.55,12.37037,-2.97261,2.008,5.3432,1428.4723,42.8472
35,90,210,31.43,12.863161,-3.024008,1.9496,5.4642,1413.5115,41.3512
35,91,209,31.1,13.045611,-3.063634,1.9221,5.3831,1406.8014,40.6801
35,92,209,30.62,13.197818,-3.036467,1.9184,5.4579,1404.3727,40.4373
35,93,208,30.77,13.178745,-3.020252,1.9393,5.4565,1408.5233,40.8523
35,94,211,30.81,12.98893,-2.98899,1.9347,5.3858,1407.8879,40.7888
35,95,206,32.04,12.525326,-3.06262,1.928,5.2945,1397.9048,39.7905
35,96,203,31.53,13.447416,-3.085784,2.0065,5.0532,1431.7106,43.1711
35,97,205,29.76,14.125476,-2.97615,2.0106,5.0313,1433.0885,43.3088
35,98,205,29.76,14.119825,-2.946038,2.0303,5.0029,1437.0798,43.708
35,99,205,30.24,13.840037,-2.990978,2.0062,5.1589,1430.3725,43.0372
35,100,205,30.24,13.873354,-3.01266,1.9966,5.0408,1429.3376,42.9338
36,37,323,32.2,8.930392,-2.207816,1.9209,4.8258,1445.2491,44.5249
36,38,319,32.92,8.622707,-2.216362,1.9089,4.8211,1431.0827,43.1083
36,39,314,33.44,8.411678,-2.199424,1.9214,4.838,1423.5467,42.3547
36,40,312,33.65,8.293845,-2.175017,1.9342,4.6471,1420.6253,42.0625
36,41,313,32.59,8.470692,-2.164178,1.8921,4.7506,1407.369,40.7369
36,42,309,32.69,8.530041,-2.241809,1.8476,5.3789,1395.2378,39.5238
36,43,308,32.14,8.763596,-2.213637,1.8753,5.3755,1404.9457,40.4946
36,44,306,31.7,8.926221,-2.165334,1.9132,5.2107,1413.2886,41.3289
36,45,299,32.44,8.888983,-2.222578,1.9205,5.3382,1413.2705,41.3271
36,46,294,33.33,8.868449,-2.26711,1.9559,5.2027,1424.7545,42.4755
36,47,295,32.54,8.8537,-2.280806,1.8726,5.7096,1396.0748,39.6075
36,48,294,31.63,9.187318,-2.313491,1.8374,5.8692,1389.4089,38.9409
36,49,289,32.18,9.147678,-2.29522,1.8911,5.602,1400.8709,40.0871
36,50,288,31.6,9.350857,-2.299567,1.8784,5.6166,1397.9133,39.7913
36,51,282,30.14,10.065387,-2.304274,1.8847,5.7343,1401.6159,40.1616
36,52,278,30.94,9.884029,-2.35391,1.8808,5.7666,1398.0758,39.8076
36,53,274,32.12,9.612854,-2.373558,1.9161,5.7804,1404.4493,40.4449
36,54,270,31.85,9.800145,-2.409935,1.9007,5.6688,1399.3844,39.9384
36,55,267,33.33,9.390313,-2.442038,1.9226,5.8437,1401.0551,40.1055
36,56,268,32.09,9.583144,-2.412608,1.8769,5.9106,1385.0557,38.5056
36,57,263,33.08,9.623001,-2.495417,1.9062,5.7422,1398.0076,39.8008
36,58,263,33.46,9.438363,-2.487969,1.9076,5.5877,1395.1814,39.5181
36,59,261,33.33,9.481886,-2.51695,1.8836,5.7393,1386.9748,38.6975
36,60,257,32.68,9.796462,-2.521325,1.8866,5.639,1386.7136,38.6714
36,61,253,32.81,9.918748,-2.534356,1.9108,5.354,1392.4154,39.2415
36,62,253,32.81,10.010671,-2.559809,1.9093,5.3876,1395.7181,39.5718
36,63,247,34.01,9.868966,-2.691463,1.8896,5.1641,1390.2847,39.0285
36,64,249,32.53,10.152735,-2.628485,1.8623,5.2137,1380.786,38.0786
36,65,245,33.47,10.082673,-2.693688,1.883,5.2836,1387.708,38.7708
36,66,246,33.74,10.024589,-2.693478,1.8952,5.5758,1393.004,39.3004
36,67,241,34.85,9.954176,-2.827531,1.8836,5.5231,1392.2283,39.2228
36,68,240,35.42,9.91139,-2.889004,1.8814,5.4825,1394.6724,39.4672
36,69,238,34.87,10.163809,-2.850161,1.9096,5.4036,1401.8212,40.1821
36,70,236,33.47,10.7389,-2.875451,1.8792,5.6242,1396.9272,39.6927
36,71,239,31.8,11.047827,-2.763332,1.8641,5.8951,1389.2118,38.9212
36,72,237,32.49,10.760919,-2.806675,1.8451,5.745,1379.5227,37.9523
36,73,233,32.19,11.063086,-2.885739,1.8198,5.3236,1373.7847,37.3785
36,74,231,32.47,11.078155,-2.904501,1.8337,5.3838,1377.7595,37.7759
36,75,231,32.03,11.211966,-2.86932,1.8418,5.2712,1379.2022,37.9202
36,76,229,32.75,11.066577,-2.89595,1.8611,5.3057,1384.017,38.4017
36,77,229,33.19,10.934456,-2.898499,1.8739,5.0679,1387.5483,38.7548
36,78,227,33.04,11.254619,-2.902028,1.9136,4.9903,1402.9882,40.2988
36,79,225,33.78,11.13789,-2.914993,1.9489,4.9883,1412.1456,41.2146
36,80,225,32.44,11.613113,-2.866951,1.9454,5.0067,1411.9807,41.1981
36,81,227,32.16,11.540557,-2.869503,1.9064,5.3739,1400.5572,40.0557
36,82,223,32.29,11.971062,-2.853933,2.0001,5.2534,1430.9726,43.0973
36,83,224,32.14,11.857712,-2.828271,1.986,5.2895,1423.8581,42.3858
36,84,221,32.58,11.837825,-2.91023,1.9656,5.1821,1418.6991,41.8699
36,85,216,34.26,11.485148,-3.012195,1.987,5.1891,1422.1693,42.2169
36,86,214,33.64,11.887275,-3.035209,1.9858,5.1173,1424.8842,42.4884
36,87,211,32.7,12.407078,-2.97283,2.028,5.2862,1433.9465,43.3946
36,88,210,32.38,12.505851,-3.031376,1.9756,5.4319,1419.9424,41.9942
36,89,211,30.81,13.068216,-3.038443,1.9148,5.5677,1405.8213,40.5821
36,90,209,31.1,12.966351,-3.075019,1.9034,5.4793,1400.0101,40.001
36,91,206,31.07,13.208335,-3.103405,1.9182,5.4765,1404.6499,40.465
36,92,208,30.77,13.213095,-3.005099,1.9542,5.4258,1412.9039,41.2904
36,93,206,31.55,12.783759,-3.025527,1.9478,5.2935,1404.345,40.4345
36,94,208,30.77,12.955352,-2.999902,1.9194,5.3342,1397.1567,39.7157
36,95,207,29.47,14.159603,-2.961588,1.9976,5.12,1431.344,43.1344
36,96,206,30.58,13.677211,-2.977158,2.024,5.0258,1435.9307,43.5931
36,97,205,30.73,13.632142,-3.001145,2.0153,5.1645,1432.6624,43.2662
36,98,203,31.53,13.512472,-3.121138,1.9934,5.1512,1430.96,43.096
36,99,204,30.39,13.847087,-3.057547,1.9774,5.2043,1424.3476,42.4348
36,100,204,29.41,14.244909,-2.999899,1.9785,5.2019,1422.7091,42.2709
37,38,313,33.55,8.408845,-2.192056,1.9365,4.5045,1426.981,42.6981
37,39,313,33.87,8.219335,-2.172745,1.9372,4.6587,1421.4914,42.1491
37,40,313,32.59,8.481973,-2.168278,1.891,4.7878,1407.6545,40.7655
37,41,308,32.47,8.623236,-2.234241,1.8556,5.355,1397.6015,39.7602
37,42,308,31.17,8.993542,-2.186634,1.8625,5.3581,1399.8136,39.9814
37,43,304,31.58,9.028028,-2.182362,1.9093,5.4041,1412.7594,41.2759
37,44,298,32.55,8.887544,-2.230212,1.9231,5.3397,1413.8191,41.3819
37,45,293,33.11,8.923517,-2.28348,1.934,5.2184,1418.0191,41.8019
37,46,295,32.2,8.946884,-2.262889,1.878,5.5571,1397.3761,39.7376
37,47,292,32.19,9.094236,-2.309685,1.8693,5.3751,1397.5406,39.7541
37,48,289,32.18,9.130265,-2.29239,1.8898,5.7126,1399.8062,39.9806
37,49,284,30.99,9.70773,-2.313101,1.8843,5.6627,1400.9126,40.0913
37,50,278,30.58,10.075134,-2.322124,1.9109,5.5847,1408.2164,40.8216
37,51,274,31.75,9.753382,-2.395177,1.8945,5.7159,1400.6462,40.0646
37,52,273,32.23,9.619808,-2.378739,1.9237,5.702,1406.4763,40.6476
37,53,269,33.09,9.482699,-2.459736,1.9062,5.6897,1401.2078,40.1208
37,54,265,33.58,9.395947,-2.468431,1.9249,5.741,1401.7954,40.1795
37,55,265,32.83,9.556946,-2.479427,1.8839,5.8911,1390.1163,39.0116
37,56,263,33.08,9.512549,-2.533375,1.8561,5.7376,1381.7177,38.1718
37,57,259,33.59,9.601584,-2.526383,1.9224,5.5993,1400.7999,40.08
37,58,259,32.82,9.708679,-2.482395,1.9106,5.5596,1393.301,39.3301
37,59,256,32.42,9.894885,-2.514098,1.8883,5.5175,1386.3365,38.6337
37,60,253,33.2,9.838195,-2.575038,1.899,5.3997,1391.227,39.1227
37,61,252,33.33,9.883012,-2.658846,1.8585,5.3668,1383.4869,38.3487
37,62,250,33.2,9.961367,-2.65775,1.8628,5.4264,1382.9492,38.2949
37,63,250,32.8,10.077879,-2.661587,1.8481,5.5585,1379.2395,37.9239
37,64,245,33.88,9.989154,-2.712989,1.8864,5.3757,1389.5956,38.9596
37,65,243,34.16,10.052576,-2.762022,1.888,5.6249,1392.4402,39.244
37,66,239,35.56,9.852948,-2.891832,1.8806,5.4812,1392.1584,39.2158
37,67,237,34.6,10.235149,-2.866677,1.8889,5.6486,1394.9473,39.4947
37,68,236,33.9,10.571094,-2.881218,1.8815,5.657,1396.2175,39.6217
37,69,234,32.48,11.028242,-2.855241,1.8579,5.6193,1387.0182,38.7018
37,70,239,32.22,10.872502,-2.810261,1.8389,5.7607,1381.9204,38.192
37,71,235,32.77,10.767888,-2.838159,1.849,5.6922,1380.6983,38.0698
37,72,232,32.33,11.050961,-2.891698,1.8256,5.4689,1374.8254,37.4825
37,73,236,31.78,11.185992,-2.851217,1.8276,5.6104,1379.9035,37.9904
37,74,230,32.61,11.079482,-2.873996,1.8654,5.2865,1385.4918,38.5492
37,75,227,33.48,10.899433,-2.934487,1.8694,5.1605,1385.2495,38.5249
37,76,227,33.48,10.89587,-2.90748,1.8862,5.1524,1389.0567,38.9057
37,77,227,33.48,11.072582,-2.878658,1.936,5.0208,1406.8389,40.6839
37,78,223,32.74,11.631227,-2.879368,1.9659,4.8418,1417.1744,41.7174
37,79,224,32.59,11.601057,-2.871014,1.9535,4.8873,1413.3541,41.3354
37,80,226,32.3,11.582479,-2.805995,1.9695,5.1452,1416.2038,41.6204
37,81,219,32.88,11.907985,-2.904639,2.008,5.1841,1430.393,43.0393
37,82,219,32.88,11.810582,-2.898168,1.996,5.1419,1424.3313,42.4331
37,83,215,33.49,11.851037,-2.951521,2.0217,5.0057,1431.2072,43.1207
37,84,214,33.64,11.822964,-3.028062,1.9797,5.1272,1421.2686,42.1269
37,85,211,33.65,12.054395,-2.987224,2.0465,5.0437,1437.6507,43.7651
37,86,210,32.86,12.39041,-3.009145,2.015,5.168,1430.6488,43.0649
37,87,211,31.28,12.875174,-3.011547,1.946,5.5673,1413.0871,41.3087
37,88,207,31.4,13.009131,-3.083834,1.931,5.4087,1407.6891,40.7689
37,89,206,30.58,13.419516,-3.040587,1.9444,5.263,1410.6256,41.0626
37,90,205,30.73,13.417337,-3.063548,1.9431,5.4026,1410.2684,41.0268
37,91,205,31.71,12.999806,-3.131374,1.9275,5.5216,1406.5951,40.6595
37,92,207,31.88,12.587026,-3.089474,1.9071,5.4215,1395.1279,39.5128
37,93,205,30.73,13.747923,-3.058926,1.994,5.1598,1431.7516,43.1752
37,94,203,30.54,13.914829,-2.9935,2.044,5.0714,1440.6358,44.0636
37,95,207,30.43,13.563178,-2.947112,2.0135,5.0828,1430.0961,43.0096
37,96,205,30.73,13.662303,-3.002269,2.019,5.0948,1434.4029,43.4403
37,97,203,31.03,13.651825,-3.056835,2.0097,5.1134,1432.1081,43.2108
37,98,203,30.05,14.062904,-2.988997,2.0211,5.0391,1433.3996,43.34
37,99,203,29.56,13.950181,-2.95717,1.9793,5.2642,1414.1355,41.4136
37,100,201,30.35,13.754904,-3.017744,1.986,5.072,1416.5649,41.6565
38,39,310,32.9,8.476007,-2.193626,1.8948,4.7954,1408.2786,40.8279
38,40,308,32.47,8.610994,-2.233928,1.8532,5.3495,1396.4424,39.6442
38,41,308,31.17,9.003931,-2.181216,1.8693,5.1687,1401.9596,40.196
38,42,302,31.79,9.004078,-2.202974,1.9047,5.418,1410.5788,41.0579
38,43,297,32.66,8.866712,-2.219208,1.9378,5.3395,1416.2295,41.6229
38,44,294,33.33,8.786893,-2.281252,1.9259,5.2122,1413.9901,41.399
38,45,295,32.2,8.93231,-2.29935,1.8452,5.5765,1388.6994,38.8699
38,46,291,32.3,9.108775,-2.320947,1.8726,5.4098,1398.9984,39.8998
38,47,287,32.4,9.112167,-2.320905,1.8821,5.4383,1397.1759,39.7176
38,48,283,30.74,9.806365,-2.29169,1.8994,5.6953,1403.9824,40.3982
38,49,277,31.05,9.909695,-2.322238,1.9214,5.5652,1408.6863,40.8686
38,50,272,32.35,9.636697,-2.422523,1.9025,5.7155,1402.2851,40.2285
38,51,272,32.35,9.551331,-2.403744,1.9004,5.7166,1398.2282,39.8228
38,52,269,33.09,9.450997,-2.46695,1.8942,5.6802,1397.0877,39.7088
38,53,267,32.96,9.426855,-2.472137,1.8747,5.7976,1387.0508,38.7051
38,54,265,32.83,9.615483,-2.507018,1.8746,5.8309,1390.2977,39.0298
38,55,262,33.59,9.422442,-2.515682,1.8943,5.6796,1391.4463,39.1446
38,56,259,33.2,9.705801,-2.502843,1.9277,5.5162,1401.707,40.1707
38,57,255,32.94,9.788947,-2.541405,1.8921,5.5638,1387.6912,38.7691
38,58,254,32.28,10.033022,-2.533048,1.8883,5.5779,1387.0235,38.7024
38,59,252,32.94,10.044128,-2.60855,1.8911,5.4922,1392.8177,39.2818
38,60,249,33.73,9.866733,-2.682642,1.8724,5.3642,1386.1697,38.617
38,61,246,33.33,10.136614,-2.68516,1.8875,5.5099,1390.8362,39.0836
38,62,247,33.6,9.942512,-2.722959,1.8479,5.5757,1378.6632,37.8663
38,63,246,33.74,9.991676,-2.728722,1.8645,5.4883,1384.5275,38.4527
38,64,242,35.12,9.802165,-2.824844,1.8787,5.6002,1389.6835,38.9684
38,65,241,35.68,9.645403,-2.896949,1.8473,5.6781,1380.4776,38.0478
38,66,235,34.89,10.281991,-2.901044,1.8995,5.5559,1399.2635,39.9264
38,67,234,32.91,10.988181,-2.890706,1.8643,5.5965,1392.2491,39.2249
38,68,232,32.76,11.007997,-2.899289,1.8497,5.6811,1384.3186,38.4319
38,69,235,33.62,10.607989,-2.870942,1.8712,5.6479,1390.1642,39.0164
38,70,232,32.76,10.936665,-2.894763,1.8406,5.5202,1379.6036,37.9604
38,71,231,33.33,10.832279,-2.95525,1.8327,5.5906,1378.977,37.8977
38,72,232,31.9,11.261846,-2.832195,1.8623,5.4402,1385.8898,38.589
38,73,229,33.19,10.897696,-2.920933,1.8533,5.2798,1381.3221,38.1322
38,74,226,33.63,10.824372,-2.932815,1.87,5.1602,1382.73,38.273
38,75,228,33.77,10.72376,-2.892225,1.8907,5.1963,1389.0036,38.9004
38,76,226,33.19,11.111296,-2.882734,1.9145,5.1542,1398.0543,39.8054
38,77,224,32.59,11.584324,-2.857238,1.9601,5.0122,1414.2127,41.4213
38,78,224,32.59,11.580699,-2.875092,1.9473,5.1125,1411.2522,41.1252
38,79,224,32.59,11.492033,-2.836475,1.9587,5.2775,1410.6107,41.0611
38,80,219,32.88,11.808828,-2.900472,1.9941,5.2859,1423.8663,42.3866
38,81,214,34.11,11.705261,-2.997242,2.0219,5.1006,1431.8729,43.1873
38,82,213,33.8,11.742394,-3.019899,1.9855,5.1893,1419.6466,41.9647
38,83,210,33.81,11.988179,-3.023751,2.0251,5.0138,1430.8593,43.0859
38,84,208,33.17,12.429307,-3.062012,2.015,5.1406,1432.0025,43.2002
38,85,206,32.52,12.709233,-3.082905,1.9871,5.1581,1422.9948,42.2995
38,86,208,31.25,13.028332,-3.021561,1.9599,5.2991,1414.7584,41.4758
38,87,204,31.37,13.245385,-3.11146,1.946,5.2418,1412.1002,41.21
38,88,205,31.71,13.010659,-3.171986,1.9044,5.4033,1401.6148,40.1615
38,89,204,31.86,13.037996,-3.13989,1.9418,5.172,1411.025,41.1025
38,90,206,32.52,12.459961,-3.140036,1.9127,5.322,1398.3523,39.8352
38,91,202,31.68,13.561537,-3.151538,1.9957,5.2635,1433.0261,43.3026
38,92,201,31.84,13.536842,-3.073475,2.0575,5.033,1445.2918,44.5292
38,93,201,31.34,13.586316,-3.047218,2.0354,4.8961,1435.4219,43.5422
38,94,204,29.9,14.049852,-2.9554,2.0279,4.9748,1434.4189,43.4419
38,95,206,30.1,13.896895,-2.959475,2.0218,4.9333,1435.4431,43.5443
38,96,201,30.85,13.823571,-3.063738,2.0125,5.1615,1431.2018,43.1202
38,97,202,30.2,13.916987,-3.014279,1.9974,5.3776,1423.9229,42.3923
38,98,203,29.56,13.984998,-3.006525,1.9517,5.3366,1409.1669,40.9167
38,99,201,29.85,13.962647,-3.008645,1.9748,5.1717,1413.5399,41.354
38,100,199,30.15,13.947899,-3.014873,1.997,5.0971,1417.8067,41.7807
39,40,307,31.27,9.004903,-2.186678,1.8736,5.1781,1403.0815,40.3082
39,41,302,32.12,8.928961,-2.221642,1.9017,5.3906,1410.6725,41.0673
39,42,297,32.66,8.885783,-2.202487,1.9567,5.228,1421.4236,42.1424
39,43,295,33.22,8.76889,-2.27254,1.9195,5.2129,1411.6608,41.1661
39,44,296,31.76,9.009184,-2.292991,1.8284,5.6186,1383.6791,38.3679
39,45,291,32.3,9.070367,-2.305306,1.8774,5.4045,1398.4692,39.8469
39,46,285,32.63,9.128865,-2.3496,1.8819,5.4398,1397.8613,39.7861
39,47,282,30.5,9.923458,-2.285641,1.905,5.6393,1405.4318,40.5432
39,48,278,31.29,9.757672,-2.334615,1.9038,5.5867,1403.006,40.3006
39,49,271,32.47,9.624107,-2.395025,1.9323,5.671,1408.6318,40.8632
39,50,268,33.21,9.513056,-2.455705,1.9261,5.6577,1407.0907,40.7091
39,51,268,33.21,9.446105,-2.462591,1.9072,5.662,1399.8996,39.99
39,52,268,32.46,9.564855,-2.467884,1.8629,5.7598,1385.4553,38.5455
39,53,264,32.95,9.678069,-2.505199,1.8989,5.798,1398.5718,39.8572
39,54,259,33.59,9.546308,-2.543124,1.8987,5.7238,1393.1114,39.3111
39,55,259,32.82,9.744693,-2.503619,1.9014,5.6601,1392.6692,39.2669
39,56,255,32.16,10.059902,-2.496147,1.9103,5.6661,1393.0785,39.3078
39,57,252,32.54,10.039873,-2.563408,1.8892,5.5928,1387.4902,38.749
39,58,251,33.47,9.906319,-2.649443,1.8807,5.3821,1389.6739,38.9674
39,59,247,33.6,9.971643,-2.72098,1.8547,5.4952,1381.4056,38.1406
39,60,246,33.74,9.959959,-2.686814,1.8876,5.4827,1388.7259,38.8726
39,61,249,32.93,10.116417,-2.700168,1.8396,5.5165,1378.6181,37.8618
39,62,244,35.25,9.685832,-2.812206,1.8747,5.4656,1388.6529,38.8653
39,63,242,35.54,9.697878,-2.886181,1.8524,5.8323,1383.7732,38.3773
39,64,239,35.15,9.871414,-2.8896,1.8514,5.8436,1381.3108,38.1311
39,65,236,34.32,10.400061,-2.884477,1.8842,5.5799,1395.311,39.5311
39,66,233,33.05,10.88964,-2.877944,1.8677,5.5554,1389.5429,38.9543
39,67,235,32.77,10.849228,-2.884669,1.8329,5.6701,1379.6128,37.9613
39,68,234,32.91,10.784555,-2.86834,1.844,5.5625,1380.0814,38.0081
